Task HumanEval/0 gened 110 testcases, 58 of them is correct, pass rate is 0.5272727272727272
Task HumanEval/32 gened 110 testcases, 8 of them is correct, pass rate is 0.07272727272727272
Task HumanEval/33 gened 110 testcases, 27 of them is correct, pass rate is 0.24545454545454545
Task HumanEval/34 gened 110 testcases, 71 of them is correct, pass rate is 0.6454545454545455
Task HumanEval/35 gened 110 testcases, 90 of them is correct, pass rate is 0.8181818181818182
Task HumanEval/36 gened 110 testcases, 18 of them is correct, pass rate is 0.16363636363636364
Task HumanEval/37 gened 110 testcases, 21 of them is correct, pass rate is 0.19090909090909092
Task HumanEval/38 gened 110 testcases, 59 of them is correct, pass rate is 0.5363636363636364
Task HumanEval/39 gened 39 testcases, 9 of them is correct, pass rate is 0.23076923076923078
Task HumanEval/40 gened 110 testcases, 67 of them is correct, pass rate is 0.6090909090909091
Task HumanEval/41 gened 110 testcases, 2 of them is correct, pass rate is 0.01818181818181818
Task HumanEval/42 gened 110 testcases, 91 of them is correct, pass rate is 0.8272727272727273
Task HumanEval/43 gened 110 testcases, 59 of them is correct, pass rate is 0.5363636363636364
Task HumanEval/44 gened 110 testcases, 45 of them is correct, pass rate is 0.4090909090909091
Task HumanEval/45 gened 110 testcases, 46 of them is correct, pass rate is 0.41818181818181815
Task HumanEval/46 gened 72 testcases, 6 of them is correct, pass rate is 0.08333333333333333
Task HumanEval/47 gened 110 testcases, 55 of them is correct, pass rate is 0.5
Task HumanEval/48 gened 110 testcases, 85 of them is correct, pass rate is 0.7727272727272727
Task HumanEval/49 gened 110 testcases, 29 of them is correct, pass rate is 0.2636363636363636
Task HumanEval/50 gened 110 testcases, 20 of them is correct, pass rate is 0.18181818181818182
Task HumanEval/51 gened 110 testcases, 54 of them is correct, pass rate is 0.4909090909090909
Task HumanEval/52 gened 110 testcases, 76 of them is correct, pass rate is 0.6909090909090909
Task HumanEval/53 gened 110 testcases, 104 of them is correct, pass rate is 0.9454545454545454
Task HumanEval/54 gened 110 testcases, 67 of them is correct, pass rate is 0.6090909090909091
Task HumanEval/55 gened 110 testcases, 31 of them is correct, pass rate is 0.2818181818181818
Task HumanEval/56 gened 110 testcases, 75 of them is correct, pass rate is 0.6818181818181818
Task HumanEval/57 gened 110 testcases, 73 of them is correct, pass rate is 0.6636363636363637
Task HumanEval/58 gened 110 testcases, 72 of them is correct, pass rate is 0.6545454545454545
Task HumanEval/59 gened 110 testcases, 25 of them is correct, pass rate is 0.22727272727272727
Task HumanEval/60 gened 110 testcases, 33 of them is correct, pass rate is 0.3
Task HumanEval/61 gened 110 testcases, 85 of them is correct, pass rate is 0.7727272727272727
Task HumanEval/62 gened 110 testcases, 32 of them is correct, pass rate is 0.2909090909090909
Task HumanEval/63 gened 91 testcases, 12 of them is correct, pass rate is 0.13186813186813187
Task HumanEval/64 gened 110 testcases, 35 of them is correct, pass rate is 0.3181818181818182
Task HumanEval/65 gened 110 testcases, 42 of them is correct, pass rate is 0.38181818181818183
Task HumanEval/66 gened 110 testcases, 24 of them is correct, pass rate is 0.21818181818181817
Task HumanEval/67 gened 110 testcases, 69 of them is correct, pass rate is 0.6272727272727273
Task HumanEval/68 gened 110 testcases, 77 of them is correct, pass rate is 0.7
Task HumanEval/69 gened 110 testcases, 32 of them is correct, pass rate is 0.2909090909090909
Task HumanEval/70 gened 110 testcases, 48 of them is correct, pass rate is 0.43636363636363634
Task HumanEval/71 gened 110 testcases, 36 of them is correct, pass rate is 0.32727272727272727
Task HumanEval/72 gened 110 testcases, 38 of them is correct, pass rate is 0.34545454545454546
Task HumanEval/73 gened 110 testcases, 40 of them is correct, pass rate is 0.36363636363636365
Task HumanEval/74 gened 110 testcases, 48 of them is correct, pass rate is 0.43636363636363634
Task HumanEval/75 gened 110 testcases, 63 of them is correct, pass rate is 0.5727272727272728
Task HumanEval/76 gened 110 testcases, 81 of them is correct, pass rate is 0.7363636363636363
Task HumanEval/77 gened 110 testcases, 66 of them is correct, pass rate is 0.6
Task HumanEval/78 gened 110 testcases, 46 of them is correct, pass rate is 0.41818181818181815
Task HumanEval/79 gened 110 testcases, 52 of them is correct, pass rate is 0.4727272727272727
Task HumanEval/80 gened 110 testcases, 65 of them is correct, pass rate is 0.5909090909090909
Task HumanEval/81 gened 110 testcases, 24 of them is correct, pass rate is 0.21818181818181817
Task HumanEval/82 gened 110 testcases, 54 of them is correct, pass rate is 0.4909090909090909
Task HumanEval/83 gened 28 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/84 gened 110 testcases, 21 of them is correct, pass rate is 0.19090909090909092
Task HumanEval/85 gened 110 testcases, 29 of them is correct, pass rate is 0.2636363636363636
Task HumanEval/86 gened 110 testcases, 23 of them is correct, pass rate is 0.20909090909090908
Task HumanEval/87 gened 110 testcases, 60 of them is correct, pass rate is 0.5454545454545454
Task HumanEval/88 gened 110 testcases, 45 of them is correct, pass rate is 0.4090909090909091
Task HumanEval/89 gened 110 testcases, 6 of them is correct, pass rate is 0.05454545454545454
Task HumanEval/90 gened 110 testcases, 59 of them is correct, pass rate is 0.5363636363636364
Task HumanEval/91 gened 110 testcases, 73 of them is correct, pass rate is 0.6636363636363637
Task HumanEval/92 gened 110 testcases, 83 of them is correct, pass rate is 0.7545454545454545
Task HumanEval/93 gened 110 testcases, 13 of them is correct, pass rate is 0.11818181818181818
Task HumanEval/94 gened 110 testcases, 25 of them is correct, pass rate is 0.22727272727272727
Task HumanEval/95 gened 110 testcases, 65 of them is correct, pass rate is 0.5909090909090909
Task HumanEval/96 gened 84 testcases, 47 of them is correct, pass rate is 0.5595238095238095
Task HumanEval/97 gened 110 testcases, 38 of them is correct, pass rate is 0.34545454545454546
Task HumanEval/98 gened 110 testcases, 50 of them is correct, pass rate is 0.45454545454545453
Task HumanEval/99 gened 110 testcases, 97 of them is correct, pass rate is 0.8818181818181818
Task HumanEval/100 gened 68 testcases, 15 of them is correct, pass rate is 0.22058823529411764
Task HumanEval/101 gened 110 testcases, 95 of them is correct, pass rate is 0.8636363636363636
Task HumanEval/102 gened 110 testcases, 73 of them is correct, pass rate is 0.6636363636363637
Task HumanEval/103 gened 110 testcases, 21 of them is correct, pass rate is 0.19090909090909092
Task HumanEval/104 gened 110 testcases, 39 of them is correct, pass rate is 0.35454545454545455
Task HumanEval/105 gened 110 testcases, 40 of them is correct, pass rate is 0.36363636363636365
Task HumanEval/106 gened 91 testcases, 26 of them is correct, pass rate is 0.2857142857142857
Task HumanEval/107 gened 110 testcases, 11 of them is correct, pass rate is 0.1
Task HumanEval/108 gened 110 testcases, 60 of them is correct, pass rate is 0.5454545454545454
Task HumanEval/109 gened 110 testcases, 61 of them is correct, pass rate is 0.5545454545454546
Task HumanEval/110 gened 110 testcases, 50 of them is correct, pass rate is 0.45454545454545453
Task HumanEval/111 gened 110 testcases, 27 of them is correct, pass rate is 0.24545454545454545
Task HumanEval/112 gened 110 testcases, 26 of them is correct, pass rate is 0.23636363636363636
Task HumanEval/113 gened 110 testcases, 30 of them is correct, pass rate is 0.2727272727272727
Task HumanEval/114 gened 110 testcases, 61 of them is correct, pass rate is 0.5545454545454546
Task HumanEval/114 gened 110 testcases, 61 of them is correct, pass rate is 0.5545454545454546
Task HumanEval/115 gened 110 testcases, 50 of them is correct, pass rate is 0.45454545454545453
Task HumanEval/116 gened 110 testcases, 27 of them is correct, pass rate is 0.24545454545454545
Task HumanEval/117 gened 110 testcases, 36 of them is correct, pass rate is 0.32727272727272727
Task HumanEval/118 gened 110 testcases, 36 of them is correct, pass rate is 0.32727272727272727
Task HumanEval/119 gened 110 testcases, 56 of them is correct, pass rate is 0.509090909090909
Task HumanEval/120 gened 110 testcases, 41 of them is correct, pass rate is 0.37272727272727274
Task HumanEval/121 gened 110 testcases, 21 of them is correct, pass rate is 0.19090909090909092
Task HumanEval/122 gened 110 testcases, 37 of them is correct, pass rate is 0.33636363636363636
Task HumanEval/123 gened 93 testcases, 6 of them is correct, pass rate is 0.06451612903225806
Task HumanEval/124 gened 110 testcases, 83 of them is correct, pass rate is 0.7545454545454545
Task HumanEval/125 gened 110 testcases, 50 of them is correct, pass rate is 0.45454545454545453
Task HumanEval/126 gened 110 testcases, 81 of them is correct, pass rate is 0.7363636363636363
Task HumanEval/127 gened 110 testcases, 58 of them is correct, pass rate is 0.5272727272727272
Task HumanEval/128 gened 110 testcases, 37 of them is correct, pass rate is 0.33636363636363636
Task HumanEval/129 gened 110 testcases, 31 of them is correct, pass rate is 0.2818181818181818
Task HumanEval/130 gened 68 testcases, 15 of them is correct, pass rate is 0.22058823529411764
Task HumanEval/131 gened 110 testcases, 27 of them is correct, pass rate is 0.24545454545454545
Task HumanEval/132 gened 110 testcases, 73 of them is correct, pass rate is 0.6636363636363637
Task HumanEval/133 gened 110 testcases, 45 of them is correct, pass rate is 0.4090909090909091
Task HumanEval/134 gened 110 testcases, 76 of them is correct, pass rate is 0.6909090909090909
Task HumanEval/135 gened 110 testcases, 34 of them is correct, pass rate is 0.3090909090909091
Task HumanEval/136 gened 110 testcases, 35 of them is correct, pass rate is 0.3181818181818182
Task HumanEval/137 gened 110 testcases, 77 of them is correct, pass rate is 0.7
Task HumanEval/138 gened 110 testcases, 74 of them is correct, pass rate is 0.6727272727272727
Task HumanEval/139 gened 52 testcases, 5 of them is correct, pass rate is 0.09615384615384616
Task HumanEval/140 gened 110 testcases, 63 of them is correct, pass rate is 0.5727272727272728
Task HumanEval/141 gened 110 testcases, 92 of them is correct, pass rate is 0.8363636363636363
Task HumanEval/142 gened 110 testcases, 7 of them is correct, pass rate is 0.06363636363636363
Task HumanEval/143 gened 110 testcases, 23 of them is correct, pass rate is 0.20909090909090908
Task HumanEval/144 gened 110 testcases, 63 of them is correct, pass rate is 0.5727272727272728
Task HumanEval/145 gened 110 testcases, 48 of them is correct, pass rate is 0.43636363636363634
Task HumanEval/146 gened 110 testcases, 53 of them is correct, pass rate is 0.4818181818181818
Task HumanEval/147 gened 62 testcases, 8 of them is correct, pass rate is 0.12903225806451613
Task HumanEval/148 gened 110 testcases, 78 of them is correct, pass rate is 0.7090909090909091
Task HumanEval/149 gened 110 testcases, 28 of them is correct, pass rate is 0.2545454545454545
Task HumanEval/150 gened 110 testcases, 75 of them is correct, pass rate is 0.6818181818181818
Task HumanEval/151 gened 110 testcases, 42 of them is correct, pass rate is 0.38181818181818183
Task HumanEval/152 gened 110 testcases, 56 of them is correct, pass rate is 0.509090909090909
Task HumanEval/153 gened 110 testcases, 44 of them is correct, pass rate is 0.4
Task HumanEval/154 gened 110 testcases, 66 of them is correct, pass rate is 0.6
Task HumanEval/155 gened 110 testcases, 35 of them is correct, pass rate is 0.3181818181818182
Task HumanEval/156 gened 110 testcases, 51 of them is correct, pass rate is 0.4636363636363636
Task HumanEval/157 gened 110 testcases, 71 of them is correct, pass rate is 0.6454545454545455
Task HumanEval/158 gened 110 testcases, 51 of them is correct, pass rate is 0.4636363636363636
Task HumanEval/159 gened 110 testcases, 49 of them is correct, pass rate is 0.44545454545454544
Task HumanEval/160 gened 110 testcases, 44 of them is correct, pass rate is 0.4
Task HumanEval/161 gened 110 testcases, 50 of them is correct, pass rate is 0.45454545454545453
Task HumanEval/162 gened 110 testcases, 11 of them is correct, pass rate is 0.1
Task HumanEval/163 gened 110 testcases, 38 of them is correct, pass rate is 0.34545454545454546
mean pass rate is 0.45093276167797475, max pass rate is 0.9454545454545454, min pass rate is 0.0, all true is 0
------------------------no filter------------------------
Task HumanEval/0 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/1 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/2 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/3 gened 10 testcases, 10 of them is correct, pass rate is 1.0
Task HumanEval/4 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/5 gened 10 testcases, 10 of them is correct, pass rate is 1.0
Task HumanEval/6 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/7 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/8 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/9 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/10 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/11 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/12 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/13 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/14 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/15 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/16 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/17 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/18 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/19 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/20 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/21 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/22 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/23 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/24 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/25 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/26 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/27 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/28 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/29 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/30 gened 10 testcases, 10 of them is correct, pass rate is 1.0
Task HumanEval/31 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/32 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/33 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/34 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/35 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/36 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/37 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/38 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/39 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/40 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/41 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/42 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/43 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/44 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/45 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/46 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/47 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/48 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/49 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/50 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/51 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/52 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/53 gened 10 testcases, 10 of them is correct, pass rate is 1.0
Task HumanEval/54 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/55 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/56 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/57 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/58 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/59 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/60 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/61 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/62 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/63 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/64 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/65 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/66 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/67 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/68 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/69 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/70 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/71 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/72 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/73 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/74 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/75 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/76 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/77 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/78 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/79 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/80 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/81 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/82 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/83 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/84 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/85 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/86 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/87 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/88 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/89 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/90 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/91 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/92 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/93 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/94 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/95 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/96 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/97 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/98 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/99 gened 10 testcases, 10 of them is correct, pass rate is 1.0
Task HumanEval/100 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/101 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/102 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/103 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/104 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/105 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/106 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/107 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/108 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/109 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/110 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/111 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/112 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/113 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/114 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/114 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/115 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/116 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/117 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/118 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/119 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/120 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/121 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/122 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/123 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/124 gened 10 testcases, 9 of them is correct, pass rate is 0.9
Task HumanEval/125 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/126 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/127 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/128 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/129 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/130 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/131 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/132 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/133 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/134 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/135 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/136 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/137 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/138 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/139 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/140 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/141 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/142 gened 10 testcases, 0 of them is correct, pass rate is 0.0
Task HumanEval/143 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/144 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/145 gened 10 testcases, 7 of them is correct, pass rate is 0.7
Task HumanEval/146 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/147 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/148 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/149 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/150 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/151 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/152 gened 10 testcases, 8 of them is correct, pass rate is 0.8
Task HumanEval/153 gened 10 testcases, 4 of them is correct, pass rate is 0.4
Task HumanEval/154 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/155 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/156 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/157 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/158 gened 10 testcases, 6 of them is correct, pass rate is 0.6
Task HumanEval/159 gened 10 testcases, 3 of them is correct, pass rate is 0.3
Task HumanEval/160 gened 10 testcases, 2 of them is correct, pass rate is 0.2
Task HumanEval/161 gened 10 testcases, 5 of them is correct, pass rate is 0.5
Task HumanEval/162 gened 10 testcases, 1 of them is correct, pass rate is 0.1
Task HumanEval/163 gened 10 testcases, 4 of them is correct, pass rate is 0.4
mean pass rate is 0.45030303030303037, max pass rate is 1.0, min pass rate is 0.0, all true is 5
-----------------------filter-------------------------
 cir 0 mean pass rate is 0.9828282828282829, max pass rate is 1.0, min pass rate is 0.0, all true is 161
 cir 1 mean pass rate is 0.9577114427860697, max pass rate is 1.0, min pass rate is 0.0, all true is 63
 cir 2 mean pass rate is 0.8754901960784314, max pass rate is 1.0, min pass rate is 0.0, all true is 24
 cir 3 mean pass rate is 0.8190476190476191, max pass rate is 1.0, min pass rate is 0.0, all true is 14
 cir 4 mean pass rate is 0.9375, max pass rate is 1.0, min pass rate is 0.4, all true is 12
 cir 5 mean pass rate is 0.9076923076923078, max pass rate is 1.0, min pass rate is 0.4, all true is 9
 cir 6 mean pass rate is 0.890909090909091, max pass rate is 1.0, min pass rate is 0.4, all true is 7
 cir 7 mean pass rate is 0.890909090909091, max pass rate is 1.0, min pass rate is 0.4, all true is 7
 cir 8 mean pass rate is 0.9199999999999999, max pass rate is 1.0, min pass rate is 0.4, all true is 7
 cir 9 mean pass rate is 0.9222222222222223, max pass rate is 1.0, min pass rate is 0.4, all true is 7
